series_key,backend,baseline,dataset,index,series,type,period,n,h,backend_status,baseline_status,max_abs_forecast_diff,mean_abs_forecast_diff,relative_forecast_diff,backend_elapsed_seconds,baseline_elapsed_seconds,elapsed_diff,time_ratio_backend_over_baseline,backend_smape,baseline_smape,smape_diff,backend_mase,baseline_mase,mase_diff,backend_mae,baseline_mae,mae_diff,backend_rmse,baseline_rmse,rmse_diff
M4:22,statsforecast,aeon,M4,22,T22,yearly,1,19,6,ok,ok,0.00036770621682080673,0.00025785223851926276,5.204870197635475e-08,0.0009462999878451228,0.0010086999973282218,-6.240000948309898e-05,0.9381381881150193,25.010404270874584,25.010409391615315,-5.120740731001661e-06,6.641335765028713,6.6413373165692065,-1.5515404934163257e-06,1103.7309700520834,1103.731227904322,-0.00025785223851926276,1122.1299991317544,1122.130260243492,-0.00026111173770004825
M4:23,statsforecast,aeon,M4,23,T23,yearly,1,19,6,ok,ok,0.0010640452692314284,0.0006458751064807681,6.707321673096926e-08,0.0009092999971471727,0.0009162999922409654,-6.999995093792677e-06,0.9923605858855536,24.469791385679752,24.46979798163453,-6.595954779697877e-06,6.171392261492815,6.171394165824076,-1.904331260682568e-06,2093.096256510417,2093.096902385523,-0.0006458751063291857,2109.767633020778,2109.768300821093,-0.0006678003151137091
M4:23001,statsforecast,aeon,M4,23001,T1,quarterly,4,25,8,ok,ok,0.00023067674555932172,0.00011184130437413842,1.6485476952801956e-08,0.00714140001218766,0.004706899984739721,0.002434500027447939,1.5172194088127753,3.286599967437142,3.286599736518807,2.309183346760335e-07,0.7270667293781472,0.727066678788501,5.058964624993223e-08,224.24353569841912,224.24352009544805,1.560297107516817e-05,253.28967186975476,253.28965774772223,1.4122032524710448e-05
M4:23002,statsforecast,aeon,M4,23002,T2,quarterly,4,25,8,ok,ok,0.0002416871529931086,9.514753912753804e-05,1.36323578557337e-08,0.008399899990763515,0.002939599973615259,0.005460300017148256,2.8574976412293682,2.9161934458001406,2.916193905993987,-4.60193846585355e-07,0.5757081071616678,0.5757081972592244,-9.009755663758057e-08,206.05230144495624,206.05233369186863,-3.2246912383016024e-05,250.2966255554156,250.29665911870745,-3.3563291850668975e-05
M4:23003,statsforecast,aeon,M4,23003,T3,quarterly,4,25,8,ok,ok,0.00027347105788066983,0.00011150469788390183,1.6283855066851144e-08,0.008234300010371953,0.003178000042680651,0.005056299967691302,2.5910320641236684,3.2193003909790083,3.2193010439447414,-6.529657330389682e-07,0.6254963709982491,0.6254964936743685,-1.2267611948502122e-07,224.82817179635492,224.8282158910115,-4.4094656573179236e-05,267.3898945052823,267.38995574473483,-6.123945252056728e-05
M4:23004,statsforecast,aeon,M4,23004,T4,quarterly,4,25,8,ok,ok,0.7090127803257928,0.28734896324533565,3.858843733464235e-05,0.010056800034362823,0.0033254000009037554,0.006731400033459067,3.02423769520348,3.1532126655215684,3.1566835629998535,-0.0034708974782851065,0.7497411394096039,0.7505542212216246,-0.0008130818120207772,238.40065140753904,238.6591929540067,-0.25854154646765437,305.49208576931966,305.6981345513738,-0.2060487820541539
M4:23005,statsforecast,aeon,M4,23005,T5,quarterly,4,59,8,ok,ok,6.91236607508472e-05,3.3159848953800974e-05,3.317525720557674e-08,0.013072400004602969,0.0035533999907784164,0.009519000013824552,3.6788428092890544,16.953778994981093,16.953776569018913,2.4259621795863495e-06,1.3460675407156288,1.3460673857805945,1.5493503435770606e-07,201.6409175992012,201.64089438993307,2.3209268135815364e-05,241.74814950547037,241.748125723262,2.378220835907996e-05
M4:23006,statsforecast,aeon,M4,23006,T6,quarterly,4,59,8,ok,ok,0.0009273603172914591,0.0003805456337886426,3.8687950582962895e-08,0.02014860004419461,0.004042899992782623,0.016105700051411986,4.9836998392648475,1.495028820787476,1.4950307523297441,-1.93154226812986e-06,0.9759403665756088,0.9759416142002767,-1.2476246679105074e-06,148.5771614074706,148.57735134585005,-0.0001899383794352616,168.38059000761785,168.3808306605333,-0.00024065291543706735
M4:23007,statsforecast,aeon,M4,23007,T7,quarterly,4,59,8,ok,ok,0.00015293709657271393,7.194270574473194e-05,2.1576385442022166e-08,0.013019800011534244,0.003755600017029792,0.009264199994504452,3.4667696113792412,1.9458509867546163,1.945852453539484,-1.4667848677873963e-06,1.3634045929503893,1.3634056078941874,-1.0149437981166187e-06,65.69131220579146,65.691361107629,-4.890183754469035e-05,73.91487203530029,73.91492514901553,-5.311371523930575e-05
M4:23008,statsforecast,aeon,M4,23008,T8,quarterly,4,59,8,ok,ok,0.5413527399196028,0.31060770315025366,0.00012089831261635483,0.015967699990142137,0.003357200010214001,0.012610499979928136,4.756255195270387,4.378715621414759,4.3666339906083955,0.012081630806363819,2.410746943992309,2.4042582537487416,0.006488690243567241,115.40026462078094,115.08965691763069,0.31060770315025366,125.63316000291557,125.29129230156848,0.3418677013470983
M4:23009,statsforecast,aeon,M4,23009,T9,quarterly,4,59,8,ok,ok,0.33393457314605257,0.16881882267853143,6.916030740038203e-05,0.014149499998893589,0.003728400042746216,0.010421099956147373,3.795059499160271,2.1529305697860783,2.1460158219187,0.006914747867378335,1.0560601881139347,1.0527151937889405,0.0033449943249941327,53.29839763939384,53.12957881671531,0.16881882267853143,62.099887424507806,61.91136260564225,0.1885248188655524
M4:23010,statsforecast,aeon,M4,23010,T10,quarterly,4,59,8,ok,ok,0.10618873007433649,0.0471392724680868,1.8339016780191293e-05,0.014964600035455078,0.003457499959040433,0.011507100076414645,4.328156243740993,0.5409827076372882,0.5401258677874673,0.0008568398498208785,0.3236007953915394,0.3230873739593008,0.0005134214322385922,13.827167804539215,13.805229773486417,0.021938031052798124,17.079680695311257,17.05085292797648,0.028827767334778542
M4:23011,statsforecast,aeon,M4,23011,T11,quarterly,4,59,8,ok,ok,0.00011328474897709384,8.590461661128757e-05,7.347433890601694e-08,0.013123499986249954,0.002738800016231835,0.010384699970018119,4.791697060198597,1.0082364309659004,1.0082290837615089,7.347204391550122e-06,0.5924584570257895,0.5924541156181687,4.3414076207337615e-06,11.723137068748485,11.723051164131874,8.590461661128757e-05,12.752699373712598,12.752618511576467,8.086213613189841e-05
M4:23012,statsforecast,aeon,M4,23012,T12,quarterly,4,59,8,ok,ok,0.0001993938740270096,9.573588391731391e-05,3.0673055216341804e-08,0.012720300001092255,0.0027699999627657235,0.009950300038326532,4.592166127104057,3.96601811336313,3.966019828903136,-1.7155400060531178e-06,0.9087919182099329,0.9087922829271847,-3.64717251843949e-07,129.9076738357544,129.90772597042775,-5.2134673353521066e-05,171.6573291617663,171.6573382271532,-9.065386876727644e-06
M4:23013,statsforecast,aeon,M4,23013,T13,quarterly,4,59,8,ok,ok,0.00010796280594149721,7.742137762534185e-05,4.2250432943443643e-08,0.015858900034800172,0.0025301999994553626,0.01332870003534481,6.267844454277873,0.7370735893331359,0.7370735985497929,-9.216656993160655e-09,0.22785264661186497,0.22785262715077348,1.946109148831532e-08,13.613574218749989,13.61357305600285,1.1627471394604072e-06,17.867121718768896,17.867091316005943,3.0402762952519424e-05
M4:23014,statsforecast,aeon,M4,23014,T14,quarterly,4,59,8,ok,ok,0.0006861138863314409,0.0003329147984914016,2.5813894477341882e-08,0.01987710001412779,0.003619799972511828,0.016257300041615963,5.491215029855587,3.418829794082673,3.4188284153249646,1.3787577084478642e-06,0.779222240984555,0.7792219218603614,3.191241935152078e-07,440.0480509996414,440.04787078150594,0.000180218135483301,519.9362375362554,519.9360308004088,0.00020673584651831334
M4:23015,statsforecast,aeon,M4,23015,T15,quarterly,4,59,8,ok,ok,0.00012405178449625964,6.526405022100334e-05,5.3053280654024005e-08,0.016111799981445074,0.0031607000273652375,0.012951099954079837,5.09754163379936,11.703465590080686,11.703460306419217,5.283661469235312e-06,1.4439673753580804,1.4439667675824688,6.077756116162902e-07,155.0558421611786,155.05577689712837,6.526405022100334e-05,175.59856762212226,175.59851045594738,5.716617488360498e-05
M4:23016,statsforecast,aeon,M4,23016,T16,quarterly,4,59,8,ok,ok,0.5423009012852162,0.32215435690517324,0.00014423600966971184,0.01866079994942993,0.003805499989539385,0.014855299959890544,4.903639469379849,4.925741126183906,4.9355728417282165,-0.009831715544310171,1.1847175206347806,1.1870580656589709,-0.0023405450241902326,110.99726152420044,111.21654931528502,-0.2192877910845823,135.816057187426,136.02557197242712,-0.20951478500111875
M4:23017,statsforecast,aeon,M4,23017,T17,quarterly,4,59,8,ok,ok,0.00018526900430515525,0.00012940701765273843,5.2650673134865874e-08,0.014372700010426342,0.0029823000077158213,0.011390400002710521,4.819334062046481,1.9029961484252707,1.9029996668380291,-3.5184127584741987e-06,0.8856324778765182,0.8856341006153551,-1.622738836859483e-06,47.495664668083236,47.49575169409184,-8.702600860033272e-05,52.69581226065059,52.695917703336036,-0.00010544268544521174
M4:23018,statsforecast,aeon,M4,23018,T18,quarterly,4,59,8,ok,ok,1.6536166081014017,1.074651653926935,0.0002307559065736076,0.015848000010009855,0.003007400024216622,0.012840599985793233,5.2696681127872225,6.624443768933231,6.647486590880781,-0.02304282194755025,1.4796181559029915,1.484602205229746,-0.004984049326754558,319.0325765609741,320.10722821490106,-1.074651653926935,358.4957994658069,359.38873529709514,-0.8929358312882414
M4:23019,statsforecast,aeon,M4,23019,T19,quarterly,4,59,8,ok,ok,2.8556574865488074,1.64838644949009,0.00029064047436427567,0.013770300021860749,0.0028784999740310013,0.010891800047829747,4.783845803749325,4.014361855419662,3.9873023852915463,0.027059470128115937,1.4158509449387517,1.4065879301920963,0.009263014746655474,234.85105764865875,233.31457612986355,1.536481518795199,288.622940244891,286.91726761192047,1.7056726329705612
M4:23020,statsforecast,aeon,M4,23020,T20,quarterly,4,59,8,ok,ok,0.0004494990935199894,0.00020732377015519887,3.284982571802091e-08,0.012142000021412969,0.002211300015915185,0.009930700005497783,5.490887683274306,2.49306834915651,2.493065800365832,2.548790678069679e-06,1.103195163612835,1.1031940505137858,1.1130990491547976e-06,159.78277587890625,159.7826146616876,0.00016121721864692518,179.54357355141795,179.5433631811035,0.00021037031444848253
M4:23021,statsforecast,aeon,M4,23021,T21,quarterly,4,59,8,ok,ok,2.184193842798777,1.2417314916151554,0.00012901878508000394,0.014793499954976141,0.0027637999737635255,0.012029699981212616,5.35259428880865,3.731058101420965,3.718949398563214,0.012108702857751119,1.5276164374009054,1.5227787260832049,0.004837711317700499,368.18333625793457,367.01735987198117,1.1659763859533996,423.54088599876764,422.20649995323504,1.3343860455325967
M4:23022,statsforecast,aeon,M4,23022,T22,quarterly,4,59,8,ok,ok,0.00017911612667376176,7.322598150949489e-05,1.3828353559431691e-08,0.015292799973394722,0.0025112000294029713,0.01278159994399175,6.0898374459761895,1.5764151420431234,1.5764152304522754,-8.840915199925803e-08,0.46136018701854203,0.46136021444645586,-2.7427913829036754e-08,83.4390869140625,83.43909187452539,-4.960462888448092e-06,96.96372032582781,96.96372446045457,-4.134626763629967e-06
M4:23023,statsforecast,aeon,M4,23023,T23,quarterly,4,143,8,ok,ok,0.18945526381230593,0.07472439783953178,1.2330305403472313e-05,0.03805069997906685,0.004618000006303191,0.03343269997276366,8.23964918300796,1.536706657437839,1.5357449998039345,0.0009616576339044336,0.8893803164303627,0.8888232639453598,0.000557052485002929,93.61271696090694,93.55408378042432,0.0586331804826159,105.10834165375759,105.02781734254802,0.08052431120957237
M4:23024,statsforecast,aeon,M4,23024,T24,quarterly,4,59,8,ok,ok,0.4124015666716332,0.26157319623689546,0.00011370773843858703,0.014893600018694997,0.002931399969384074,0.011962200049310923,5.080712347085252,2.5599239344228666,2.571291577794919,-0.011367643372052427,1.1748926626421337,1.1800395307707217,-0.005146868128588,59.71018128395082,59.97175448018771,-0.26157319623689546,62.82226353571904,63.094601567078506,-0.27233803135946744
M4:23025,statsforecast,aeon,M4,23025,T25,quarterly,4,59,8,ok,ok,0.07453502831867809,0.04663686082491836,3.4614624671533336e-05,0.013906100008171052,0.002807800017762929,0.011098299990408123,4.952667540493329,3.108069160052013,3.104608712557523,0.0034604474944899266,1.280516709750076,1.2791143657856288,0.0014023439644472724,42.58532934188844,42.53869248106352,0.04663686082491836,45.26438108208619,45.21702502878933,0.0473560532968591
M4:23026,statsforecast,aeon,M4,23026,T26,quarterly,4,59,8,ok,ok,0.00573986375820823,0.005480559741954494,7.65067099538205e-07,0.037323899974580854,0.005007400002796203,0.03231649997178465,7.453748443052016,13.350547374475706,13.35062350375684,-7.612928113331918e-05,1.6853094404457258,1.6853182413445815,-8.800898855687578e-06,1049.488151550293,1049.493632110035,-0.005480559741954494,1129.3829438365317,1129.3880652748135,-0.005121438281776136
M4:23027,statsforecast,aeon,M4,23027,T27,quarterly,4,59,8,ok,ok,0.001332480020209914,0.001155353586000274,1.2666309518906668e-07,0.01218770002014935,0.0025301999994553626,0.009657500020693988,4.816891954301166,3.103399338663711,3.1034120017275786,-1.2663063867712765e-05,1.1148726136789908,1.1148770977977707,-4.4841187798461135e-06,287.2519965171814,287.2531518707674,-0.001155353586000274,292.87939467461024,292.8805401100518,-0.0011454354415718626
M4:23028,statsforecast,aeon,M4,23028,T28,quarterly,4,59,8,ok,ok,1.0372242845669462,0.8454831977709318,0.0001661003315692356,0.015941600024234504,0.0031967000104486942,0.01274490001378581,4.986892724412046,2.3586981695160945,2.358849235576217,-0.00015106606012249557,0.8535016118638477,0.85352432309595,-2.2711232102401446e-05,120.88686466217041,120.89008139849909,-0.003216736328681691,147.82526114824395,147.8590818626047,-0.03382071436075762
M4:23029,statsforecast,aeon,M4,23029,T29,quarterly,4,59,8,ok,ok,0.3528039341654221,0.314750399865261,0.00016689030736962947,0.016042299976106733,0.003168000024743378,0.012874299951363355,5.063857276139457,3.2691793132952363,3.256668819820464,0.0125104934747724,1.274202842852135,1.2694842052734343,0.004718637578700724,63.246795654296875,63.01257964357228,0.23421601072459453,83.01946893749458,82.78671345354333,0.23275548395125156
M4:23030,statsforecast,aeon,M4,23030,T30,quarterly,4,59,8,ok,ok,0.3119636669580359,0.18422821638279174,5.9143958623900976e-05,0.015144500008318573,0.003866799990646541,0.011277700017672032,3.916545992798134,1.2049024424234993,1.20873089344075,-0.0038284510172506003,0.9058683934419051,0.9087072961862929,-0.0028389027443878057,37.88176918029785,38.00048693142679,-0.11871775112894056,45.87531029401468,46.05283630397639,-0.17752600996170997
M4:23031,statsforecast,aeon,M4,23031,T31,quarterly,4,59,8,ok,ok,0.17116875550436816,0.10925168337411151,4.351998661043752e-05,0.01852149999467656,0.003409800003282726,0.015111699991393834,5.431843503092647,2.3191174361737286,2.322832369641062,-0.0037149334673336476,1.4500718876453382,1.4523587771256552,-0.002286889480316967,59.05747324228287,59.150612013844864,-0.09313877156199624,70.39092389235593,70.49099273373707,-0.10006884138114458
M4:23032,statsforecast,aeon,M4,23032,T32,quarterly,4,59,8,ok,ok,0.00020777724785148166,9.775920091215085e-05,2.0458014866000048e-08,0.014399099978618324,0.003057099995203316,0.011341999983415008,4.71005201047102,2.2625758635411204,2.262576689971816,-8.264306954330891e-07,0.9364692301585756,0.9364695719341369,-3.417755612966644e-07,108.63043069839478,108.63047034435988,-3.9645965102863556e-05,125.90289889181473,125.90291943772391,-2.054590918021404e-05
M4:23033,statsforecast,aeon,M4,23033,T33,quarterly,4,59,8,ok,ok,0.0015342181686719414,0.0009692891071608756,1.1451686112395299e-07,0.017432999971788377,0.0030388999730348587,0.014394099998753518,5.736615264232787,0.9545432744766948,0.954550336518603,-7.062041908145744e-06,0.5270041074651949,0.5270079933842315,-3.885919036661356e-06,81.54190826416016,81.54250952181474,-0.0006012576545799675,101.83405849970349,101.83486593489157,-0.0008074351880793529
M4:23034,statsforecast,aeon,M4,23034,T34,quarterly,4,59,8,ok,ok,1.3650207255996065,0.810204549144828,0.00010977684767627374,0.014559199975337833,0.0028750000055879354,0.011684199969749898,5.064069546796571,1.3521744565161975,1.3578410234900304,-0.005666566973832943,0.7327032928466797,0.7357642273079608,-0.003060934461281084,99.9140853881836,100.33148554199465,-0.41740015381105877,110.71642143353702,111.16202824747671,-0.4456068139396905
M4:23035,statsforecast,aeon,M4,23035,T35,quarterly,4,59,8,ok,ok,0.0604682472312561,0.036268020201532636,3.5022766431706547e-06,0.01952919998439029,0.0037891999818384647,0.015740000002551824,5.15391113638584,1.4320413993859509,1.4317940198763544,0.00024737950959652366,0.6899422005466792,0.6898236372883724,0.00011856325830683634,150.031067609787,150.00528549034425,0.025782119442737894,184.93613498263298,184.90295332468492,0.03318165794806305
M4:23036,statsforecast,aeon,M4,23036,T36,quarterly,4,59,8,ok,ok,0.01975108382794133,0.011919134948129795,1.2695785441830868e-06,0.02011580002726987,0.003566599974874407,0.016549200052395463,5.6400493940950645,1.2599799629678852,1.2599231702633327,5.679270455249963e-05,0.5298263621251641,0.5298021318171894,2.423030797471526e-05,116.8507958650589,116.84545198077285,0.005343884286048706,146.7283583599526,146.7205147141795,0.007843645773107255
M4:23037,statsforecast,aeon,M4,23037,T37,quarterly,4,59,8,ok,ok,0.00036701567933050683,0.00014010328311542253,3.075440703143258e-08,0.019048299989663064,0.0029224000172689557,0.01612589997239411,6.518033081406871,5.760479462261845,5.760477689817044,1.7724448007072624e-06,1.4793441878110318,1.4793437410536974,4.467573344602016e-07,271.93035888671875,271.9302767645978,8.212212094349525e-05,311.7506614900686,311.7505808571175,8.063295109650426e-05
M4:23038,statsforecast,aeon,M4,23038,T38,quarterly,4,59,8,ok,ok,0.00042105714510398684,0.0003348641160982879,5.096246113740986e-08,0.018255400005728006,0.0033660000190138817,0.014889399986714125,5.423469965123823,3.299444908086896,3.2994458357653924,-9.276784962430895e-07,0.8395683106732352,0.8395685575062871,-2.468330518867745e-07,219.35630226135254,219.3563667520972,-6.449074464853766e-05,250.4139904152856,250.41406058900895,-7.017372334416905e-05
M4:23039,statsforecast,aeon,M4,23039,T39,quarterly,4,59,8,ok,ok,0.0006070373992770328,0.0002411481407307292,3.9661023253587296e-08,0.014204699953552336,0.0028774000238627195,0.011327299929689616,4.936644135591361,3.9459076580899373,3.9459063107443826,1.3473455546808566e-06,0.8301638208015386,0.8301635544578847,2.6634365390965087e-07,243.31346893310547,243.31339087020183,7.8062903639875e-05,308.55401160213813,308.5538207730736,0.00019082906453604664
M4:23040,statsforecast,aeon,M4,23040,T40,quarterly,4,59,8,ok,ok,0.44668100642411446,0.2536389778360899,4.70636641833785e-05,0.018434599973261356,0.0034418999566696584,0.014992700016591698,5.355937187406939,1.0081566625612104,1.0077061745523304,0.0004504880088800345,0.5260023775921073,0.5257508475558273,0.00025153003627997883,53.36533212661743,53.33981326111848,0.025518865498952437,65.79789205923659,65.84011104990896,-0.04221899067236734
M4:23041,statsforecast,aeon,M4,23041,T41,quarterly,4,59,8,ok,ok,7.07929957570741e-05,4.0314059219781484e-05,2.0461240483036864e-08,0.018609900027513504,0.003028700011782348,0.015581200015731156,6.144517434911566,0.7841831946095188,0.784182621713158,5.72896360795383e-07,0.3309271461823407,0.330926906745245,2.394370957059522e-07,15.34298586845398,15.342974767279543,1.1101174436589645e-05,16.209890794065664,16.20988565930484,5.134760822755879e-06
M4:23042,statsforecast,aeon,M4,23042,T42,quarterly,4,59,8,ok,ok,0.5867355001805663,0.34343861968130796,0.00015772888226663458,0.014255799993406981,0.0028035000432282686,0.011452299950178713,5.085000810983129,2.450291556312588,2.444710057728789,0.005581498583798972,1.0766358475464617,1.074228075175015,0.002407772371446626,54.1841459274292,54.062969310626215,0.12117661680298397,65.2302520441285,64.96733585002566,0.26291619410284284
M4:23043,statsforecast,aeon,M4,23043,T43,quarterly,4,59,8,ok,ok,0.0003088086277784896,0.0001200678456143578,2.1481676833612987e-08,0.022048500017262995,0.0035133000346831977,0.018535199982579798,6.275723621552624,0.7759912452805576,0.7759917124514718,-4.6717091417569634e-07,0.4042349994003363,0.4042352341375703,-2.347372339839282e-07,42.775412663817406,42.77543750328471,-2.4839467300807883e-05,59.301700952698745,59.30176534863899,-6.439594024243434e-05
M4:23044,statsforecast,aeon,M4,23044,T44,quarterly,4,59,8,ok,ok,0.13747561273407882,0.07477354259373215,5.665932071058598e-05,0.01974540000082925,0.004068400012329221,0.01567699998850003,4.8533575707873196,1.6671939449759667,1.6728591320893575,-0.005665187113390813,0.767049720697457,0.7696411163134969,-0.0025913956160398266,22.13287103176117,22.2076445743549,-0.07477354259373215,24.099393322456976,24.175494047735643,-0.07610072527866762
M4:23045,statsforecast,aeon,M4,23045,T45,quarterly,4,59,8,ok,ok,0.148003844458799,0.06779964260846327,3.400957293139335e-05,0.017003700020723045,0.0034482000046409667,0.013555500016082078,4.931181485365581,1.7535692975003423,1.7551311143448698,-0.0015618168445274971,0.7690973517154303,0.7697700790713305,-0.0006727273559002933,35.2106751203537,35.24147380184746,-0.030798681493763524,44.49058751756694,44.53610551523008,-0.045517997663147014
M4:23046,statsforecast,aeon,M4,23046,T46,quarterly,4,59,8,ok,ok,0.000223123006435344,0.00010506679376476313,3.069502253644093e-08,0.02170709997881204,0.004323100030887872,0.017383999947924167,5.021188458217069,1.9054429017459238,1.905443858142704,-9.563967802161955e-07,0.7562269481187014,0.7562273287832397,-3.806645383352958e-07,66.68546724319458,66.68550081088569,-3.356769110496316e-05,87.85862733781529,87.8586520643746,-2.4726559303189788e-05
M4:23047,statsforecast,aeon,M4,23047,T47,quarterly,4,59,8,ok,ok,2.9371901951635664,2.053131910417733,0.00020556861914986484,0.01707850000821054,0.0031692999764345586,0.013909200031775981,5.388729415075356,1.507024449839693,1.5040478074260795,0.002976642413613506,0.6364117298451253,0.6350799895850153,0.0013317402601099593,149.38318967819214,149.0705939189554,0.31259575923672855,173.30120379928246,172.4261978339723,0.8750059653101516
M4:23048,statsforecast,aeon,M4,23048,T48,quarterly,4,59,8,ok,ok,0.00017044818878275692,0.00011360002940818958,7.871704079146466e-08,0.02320199995301664,0.004046100017149001,0.019155899935867637,5.7344108782969325,1.8505347375973296,1.8505343873085192,3.5028881040233273e-07,0.5776548904536692,0.5776547938689016,9.65847676281939e-08,26.540616512298584,26.540612074667536,4.4376310484040005e-06,34.59987632154281,34.59986571242943,1.0609113381576663e-05
M4:23049,statsforecast,aeon,M4,23049,T49,quarterly,4,59,8,ok,ok,0.0009183821257465752,0.0004922483396967436,5.338754481962021e-08,0.01938359998166561,0.0032232999801635742,0.016160300001502037,6.013588589629794,1.516059865211499,1.5160646499683155,-4.784756816533786e-06,0.6049788341462519,0.6049807351527184,-1.901006466575872e-06,140.57508182525635,140.57552355003168,-0.0004417247753281117,175.50222957276483,175.50263749783534,-0.00040792507050468885
M4:23050,statsforecast,aeon,M4,23050,T50,quarterly,4,59,8,ok,ok,0.8193985617472208,0.5361336959419987,5.5749654577422875e-05,0.018206899985671043,0.003162900044117123,0.01504399994155392,5.756394363310723,2.468231455787513,2.4722388033850815,-0.0040073475975686,0.9163067516182706,0.9177734322227307,-0.001466680604460091,242.40478610992432,242.7927897971042,-0.3880036871798893,299.0138166273747,299.5147339903118,-0.5009173629371162
M4:24,statsforecast,aeon,M4,24,T24,yearly,1,19,6,ok,ok,0.0013793843245366588,0.0006827878114563646,7.249223507863452e-08,0.0009943999466486275,0.0009257000056095421,6.869994103908539e-05,1.074214044099361,16.540935053169395,16.540942247652733,-7.194483337968904e-06,4.741039839456647,4.741042139885769,-2.3004291218597928e-06,1407.1827669270833,1407.1834497148948,-0.0006827878114563646,1421.6588428902887,1421.6595608340003,-0.0007179437116064946
M4:25,statsforecast,aeon,M4,25,T25,yearly,1,19,6,ok,ok,0.0002646737284521805,0.00018635603411591242,7.243970495858722e-08,0.0009633000008761883,0.0008564000017940998,0.00010689999908208847,1.1248248468684496,5.817491602166711,5.817497332103084,-5.729936373377598e-06,2.0649485024215033,2.0649506205062,-2.1180846965229705e-06,145.5605143229167,145.5606636290604,-0.00014930614369745854,197.49765483423212,197.49780488800891,-0.00015005377679244702
M4:26,statsforecast,aeon,M4,26,T26,yearly,1,19,6,ok,ok,0.00023689739191468107,0.0001458744095543807,1.7918642745496985e-08,0.0012046999763697386,0.0008789999992586672,0.00032569997711107135,1.3705346727938121,29.55367446649994,29.553674043742614,4.227573242587823e-07,7.551351260029852,7.551351133128626,1.2690122641600965e-07,2110.6991666666668,2110.6991311961524,3.547051437635673e-05,2145.8998275943845,2145.8997944686703,3.3125714253401384e-05
M4:27,statsforecast,aeon,M4,27,T27,yearly,1,19,6,ok,ok,9.315996430814266e-05,4.91906956767707e-05,2.6126595168037886e-08,0.0009080999880097806,0.0008735000155866146,3.4599972423166037e-05,1.0396107290277834,19.475049439442746,19.47504685096538,2.588477364895425e-06,5.957752944790732,5.957752076663459,8.681272731791978e-07,337.5841551106771,337.5841059199814,4.91906956767707e-05,346.7975194843728,346.7974728029627,4.6681410083238006e-05
M4:28,statsforecast,aeon,M4,28,T28,yearly,1,19,6,ok,ok,0.000183025761771205,7.971719833221869e-05,4.1728467922241944e-08,0.0009304999839514494,0.0008391999872401357,9.129999671131372e-05,1.1087940873445086,24.616460360765558,24.616456320278232,4.040487326051334e-06,7.502230333886199,7.502228877662348,1.4562238508375458e-06,405.64642773437504,405.6463489961896,7.873818543657762e-05,410.5156508577704,410.5155635688334,8.728893703846552e-05
M4:29,statsforecast,aeon,M4,29,T29,yearly,1,19,6,ok,ok,0.0006986101589063765,0.00037234021147014573,8.666421357142409e-08,0.0010339999571442604,0.0008235999848693609,0.00021039997227489948,1.2554637884169861,9.497327545454995,9.497318903911433,8.64154356250424e-06,7.699473872531325,7.699466466395013,7.406136311338685e-06,387.087626953125,387.0872546129135,0.00037234021147014573,397.6405551127986,397.64015188096676,0.0004032318318536454
M4:3,statsforecast,aeon,M4,3,T3,yearly,1,31,6,ok,ok,1.7661846645769401,1.013877690841582,0.00010605809156474445,0.0014156000106595457,0.0009112000116147101,0.0005043999990448356,1.5535557425542648,5.687850705046014,5.677258787315995,0.010591917730018885,2.8021870134564053,2.7967748549643683,0.0054121584920370225,524.9430338541666,523.929156163325,1.013877690841582,575.9762469952757,574.8512487127972,1.1249982824784865
M4:30,statsforecast,aeon,M4,30,T30,yearly,1,19,6,ok,ok,0.0006095795752116828,0.00042083907464984804,8.870528167163958e-08,0.001124100002925843,0.0008251999970525503,0.0002989000058732927,1.362215228963771,6.417776066614079,6.41776720653602,8.860078058781085e-06,3.3087737937632524,3.3087690940603416,4.699702910837544e-06,296.2870904947916,296.28666965571693,0.00042083907464984804,312.1460171056692,312.14560038637615,0.0004167192930708552
M4:31,statsforecast,aeon,M4,31,T31,yearly,1,19,6,ok,ok,0.00020564725673466455,0.00013579806159214058,3.782147984551745e-08,0.0010881000198423862,0.0008217999711632729,0.0002663000486791134,1.3240448503571505,1.1207259504939273,1.1207297324985437,-3.782004616370571e-06,0.6825238297161911,0.6825261171046892,-2.287388498167786e-06,40.52018847656245,40.520324274624045,-0.00013579806159214058,43.451885878400574,43.45201753860199,-0.0001316602014185264
M4:32,statsforecast,aeon,M4,32,T32,yearly,1,19,6,ok,ok,0.0004162326131336158,0.00024202717152851014,4.373152088046906e-08,0.001032400003168732,0.0008286999654956162,0.00020370003767311573,1.2458067408646385,8.521267762103813,8.521272126163227,-4.364059414285748e-06,7.868865188295823,7.868869407014224,-4.2187184012831835e-06,451.43548437500004,451.4357264021716,-0.00024202717156640574,463.3205204253134,463.32076913930064,-0.0002487139872187072
M4:33,statsforecast,aeon,M4,33,T33,yearly,1,19,6,ok,ok,0.3471905657413572,0.20223696431992266,0.00015480358849317058,0.0009681999799795449,0.0008033000049181283,0.00016489997506141663,1.2052781950103724,8.687365850097343,8.70280973691178,-0.015443886814436425,6.874020910362689,6.886890086893563,-0.012869176530873716,108.02409293619792,108.22632990051784,-0.20223696431992266,111.63273939433286,111.8528614416974,-0.22012204736454066
